Date,Return
2014-02-25 00:00:00,0.006177273378601073
2014-02-24 00:00:00,0.007243738459102527
2014-02-21 00:00:00,-0.00026568923045982174
2014-02-20 00:00:00,0.001472057012778154
2014-02-19 00:00:00,-0.007052678017270276
2014-02-18 00:00:00,0.006717640414273753
2014-02-14 00:00:00,0.0024168597704559273
2014-02-13 00:00:00,0.01113188527960006
2014-02-12 00:00:00,-0.0029324006019102716
2014-02-11 00:00:00,0.014706833486124851
2014-02-10 00:00:00,-0.003830348880920919
2014-02-07 00:00:00,0.015069440843147272
2014-02-06 00:00:00,0.014660577477719284
2014-02-05 00:00:00,0.004428253105347585
2014-02-04 00:00:00,0.004173123202481159
2014-02-03 00:00:00,-0.04025500409222927
2014-01-31 00:00:00,0.04014479376707135
2014-01-30 00:00:00,0.025719980115029868
2014-01-29 00:00:00,-0.01432755744939137
2014-01-28 00:00:00,0.01977794298587703
2014-01-27 00:00:00,-0.020109822207029737
2014-01-24 00:00:00,-0.03126461708958521
2014-01-23 00:00:00,-0.004223090172576607
2014-01-22 00:00:00,0.0011343064100666747
2014-01-21 00:00:00,0.011446924655805681
2014-01-17 00:00:00,-0.004921164425881124
2014-01-16 00:00:00,0.006616559887449254
2014-01-15 00:00:00,-0.0006786252473116959
2014-01-14 00:00:00,0.023526749127885008
2014-01-13 00:00:00,-0.0063706495114544326
2014-01-10 00:00:00,-5.312135182606438e-05
2014-01-09 00:00:00,-0.00962997293009408
2014-01-08 00:00:00,0.0020810790670082093
2014-01-07 00:00:00,0.01927818925099502
2014-01-06 00:00:00,0.011149370704810467
2014-01-03 00:00:00,-0.007294850233821281
2014-01-02 00:00:00,-0.006772482774811229
2013-12-31 00:00:00,0.010140085587346099
2013-12-30 00:00:00,-0.007993563681377033
2013-12-27 00:00:00,0.0008412233977509649
2013-12-26 00:00:00,0.005054672220903491
2013-12-24 00:00:00,-0.0029234841831289548
2013-12-23 00:00:00,0.013156198067109222
2013-12-20 00:00:00,0.013256950211510509
2013-12-19 00:00:00,0.0013552340898580141
2013-12-18 00:00:00,0.01391766558597845
2013-12-17 00:00:00,-0.0029078356272774393
2013-12-16 00:00:00,0.011491483815386488
2013-12-13 00:00:00,-0.00857040014287082
2013-12-12 00:00:00,-0.006804095822473643
2013-12-11 00:00:00,-0.00679480206271012
2013-12-10 00:00:00,0.006047407507982454
2013-12-09 00:00:00,0.007729927272757619
2013-12-06 00:00:00,0.011850555555292559
2013-12-05 00:00:00,-0.000793862815308104
2013-12-04 00:00:00,0.004671194628747915
2013-12-03 00:00:00,-0.001156976561107096
2013-12-02 00:00:00,-0.00482252784894617
2013-11-29 00:00:00,-0.0033111384299380924
2013-11-27 00:00:00,0.004440667857470043
2013-11-26 00:00:00,0.011931918430809128
2013-11-25 00:00:00,0.013606198944807402
2013-11-22 00:00:00,-0.0021081881942731744
2013-11-21 00:00:00,0.011503338696633014
2013-11-20 00:00:00,-0.0028189662297391387
2013-11-19 00:00:00,-0.006155731753862682
2013-11-18 00:00:00,-0.0019448010757181957
2013-11-15 00:00:00,-0.0016131038488662187
2013-11-14 00:00:00,0.0026731434814593253
2013-11-13 00:00:00,0.02044910328113367
2013-11-12 00:00:00,0.0011775207978911178
2013-11-11 00:00:00,-0.0053541639442567235
2013-11-08 00:00:00,0.008016308708034695
2013-11-07 00:00:00,-0.01447080718619431
2013-11-06 00:00:00,0.0012040828046261014
2013-11-05 00:00:00,-0.004473219758404848
2013-11-04 00:00:00,-0.0009055007284780454
2013-11-01 00:00:00,-0.0034349729110972936
2013-10-31 00:00:00,0.00015529744138511058
2013-10-30 00:00:00,-0.0056164136757601455
2013-10-29 00:00:00,0.020926069744599166
2013-10-28 00:00:00,-0.0001970325883310098
2013-10-25 00:00:00,-0.010092133949791166
2013-10-24 00:00:00,-0.005681560245555731
2013-10-23 00:00:00,0.024240317263211048
2013-10-22 00:00:00,0.0036878661280009555
2013-10-21 00:00:00,-0.008018505075051814
2013-10-18 00:00:00,0.1379628544176449
2013-10-17 00:00:00,-0.010289198746641227
2013-10-16 00:00:00,0.01816302112905424
2013-10-15 00:00:00,0.006734339381081717
2013-10-14 00:00:00,0.00472482582274977
2013-10-11 00:00:00,0.00431904044471732
2013-10-10 00:00:00,0.01446502060096731
2013-10-09 00:00:00,0.0025653965597313704
2013-10-08 00:00:00,-0.013941872713643578
2013-10-07 00:00:00,-0.007577174514002758
2013-10-04 00:00:00,-0.0042690155272312735
2013-10-03 00:00:00,-0.01340101339413485
2013-10-02 00:00:00,0.0011160803307896964
2013-10-01 00:00:00,0.012661113109326187
2013-09-30 00:00:00,-0.000547704429429973
2013-09-27 00:00:00,-0.0020268981556542933
2013-09-26 00:00:00,0.0010715221799205415
2013-09-25 00:00:00,-0.010836207106124696
2013-09-24 00:00:00,0.0003835477703544144
2013-09-23 00:00:00,-0.018392002301248652
2013-09-20 00:00:00,0.005253795123657265
2013-09-19 00:00:00,-0.005457610379907695
2013-09-18 00:00:00,0.019421987919893136
2013-09-17 00:00:00,-0.0018586347010820354
2013-09-16 00:00:00,-0.0014734570288894115
2013-09-13 00:00:00,-0.00446778172729188
2013-09-12 00:00:00,-0.003492533454458219
2013-09-11 00:00:00,0.008462042641834403
2013-09-10 00:00:00,0.0006981479545058004
2013-09-09 00:00:00,0.009629647401618794
2013-09-06 00:00:00,2.2706714218101262e-05
2013-09-05 00:00:00,0.009097899843302422
2013-09-04 00:00:00,0.013075640628789631
2013-09-03 00:00:00,0.015916829656383438
2013-08-30 00:00:00,-0.009971547626972116
2013-08-29 00:00:00,0.008107950601524565
2013-08-28 00:00:00,-0.0018820557161229304
2013-08-27 00:00:00,-0.018744406479011776
2013-08-26 00:00:00,-0.004389804254062524
2013-08-23 00:00:00,-0.004005844672531162
2013-08-22 00:00:00,0.005038365468561424
2013-08-21 00:00:00,0.004518022974251472
2013-08-20 00:00:00,-0.00026567939582134413
2013-08-19 00:00:00,0.010199407512185567
2013-08-16 00:00:00,-0.0031989560013996796
2013-08-15 00:00:00,-0.011669174538708265
2013-08-14 00:00:00,-0.012981557229966079
2013-08-13 00:00:00,-0.00481084164708109
2013-08-12 00:00:00,-0.0055030276047883485
2013-08-09 00:00:00,-0.0025206012420869446
2013-08-08 00:00:00,0.0022567883535837105
2013-08-07 00:00:00,-0.006602937793583295
2013-08-06 00:00:00,-0.009314892070172337
2013-08-05 00:00:00,-0.0017318152732701214
2013-08-02 00:00:00,0.002598882480245679
2013-08-01 00:00:00,0.018552532852379653
2013-07-31 00:00:00,-0.0035580965712614598
2013-07-30 00:00:00,0.009804228103109405
2013-07-29 00:00:00,-0.003478829418283405
2013-07-26 00:00:00,-0.002647317320389398
2013-07-25 00:00:00,-0.016834587635180486
2013-07-24 00:00:00,-0.0009958260520251765
2013-07-23 00:00:00,-0.007576560290263553
2013-07-22 00:00:00,0.015726024306470583
2013-07-19 00:00:00,-0.015460954190586683
2013-07-18 00:00:00,-0.008567880284553952
2013-07-17 00:00:00,-0.0011526485074610157
2013-07-16 00:00:00,-0.0054937396391716445
2013-07-15 00:00:00,0.001831015659346147
2013-07-12 00:00:00,0.0029992181740405937
